frame_number,delta_time,packet_length,packet_direction,header_form,count_initial,count_0rtt,count_handshake,count_1rtt,count_retry,count_vn,count_ack,count_padding,count_connection_close,count_path_challenge,count_path_response,count_new_connection_id,count_retire_cid,count_ping,count_crypto,count_handshake_done,http3_stream_count,http3_fin_count,stream_length,stream_type_count,capture_id
15,0.00018759180744534176,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,6110
16,0.00010857222126579666,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6110
17,0.00015921395368244685,51,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,6110
18,0.00010857222126579666,64,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6110
19,0.005428611063289833,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6110
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6111
2,0.0002324569418487319,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6111
3,0.0010331326606646829,1180,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6111
4,0.000471117989491492,197,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6111
5,0.0010331326606646829,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6111
6,0.0005165663303323414,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6111
7,0.0005165663303323414,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6111
8,0.0005165663303323414,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6111
9,0.0020662653213293657,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6111
10,0.0020662653213293657,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6111
11,0.0001033132660664683,64,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6111
12,0.0001033132660664683,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,6111
13,0.0001033132660664683,171,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,136,0,6111
14,0.0001033132660664683,64,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6111
15,0.005165663303323415,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6111
16,0.0001033132660664683,283,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6111
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6112
2,0.0010391008866094318,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6112
3,0.0008085888506794636,1143,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6112
4,0.00018763947659751,185,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6112
5,0.0008085888506794636,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6112
6,0.0004042944253397318,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6112
7,0.0004042944253397318,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6112
8,0.0004042944253397318,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6112
9,0.0016171777013589271,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6112
10,0.0016171777013589271,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6112
11,8.085888506794636e-05,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6112
12,8.085888506794636e-05,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,6112
13,8.085888506794636e-05,171,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,136,0,6112
14,8.085888506794636e-05,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6112
15,0.004042944253397318,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6112
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6113
2,0.000555528866113247,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6113
3,0.0009614040486835278,1350,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6113
4,0.00025706606313737903,191,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6113
5,0.0009614040486835278,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6113
6,0.0004807020243417639,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6113
7,0.0004807020243417639,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6113
8,0.0004807020243417639,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6113
9,0.0019228080973670556,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6113
10,0.0019228080973670556,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6113
11,9.614040486835279e-05,62,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6113
12,9.614040486835279e-05,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,6113
13,9.614040486835279e-05,171,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,136,0,6113
14,9.614040486835279e-05,64,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6113
15,0.004807020243417639,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6113
16,9.614040486835279e-05,173,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6113
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6114
2,0.00010373257487168461,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6114
3,0.001037325748716846,1350,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6114
4,0.000222619915634832,180,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6114
5,0.001037325748716846,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6114
6,0.000518662874358423,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6114
7,0.000518662874358423,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6114
8,0.000518662874358423,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6114
9,0.002074651497433692,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6114
10,0.002074651497433692,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6114
11,0.00010373257487168461,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6114
12,0.00010373257487168461,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,6114
13,0.00031470756482957103,171,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,136,0,6114
14,0.00014852156627526288,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6114
15,0.005186628743584231,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6114
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6115
2,0.0006651516284932165,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6115
3,0.0010333918878336372,1350,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6115
4,0.00011276295878342455,220,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6115
5,0.0010333918878336372,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6115
6,0.0005166959439168186,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6115
7,0.0005166959439168186,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6115
8,0.0005166959439168186,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6115
9,0.0020667837756672743,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6115
10,0.0020667837756672743,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6115
11,0.00010333918878336373,64,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6115
12,0.00010333918878336373,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,6115
13,0.00010333918878336373,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103,0,6115
14,0.00010333918878336373,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6115
15,0.00010333918878336373,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,0,6115
16,0.00010333918878336373,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6115
17,0.005166959439168186,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6115
18,0.0001228063099314315,376,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6115
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6116
2,0.0007687988120735159,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6116
3,0.0011839114951230593,1350,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6116
4,0.00047486444335704126,221,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6116
5,0.0011839114951230593,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6116
6,0.0005919557475615296,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6116
7,0.0005919557475615296,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6116
8,0.0005919557475615296,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6116
9,0.0023678229902461185,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6116
10,0.0023678229902461185,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6116
11,0.00011839114951230592,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6116
12,0.00011839114951230592,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,6116
13,0.00011839114951230592,147,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,112,0,6116
14,0.00011839114951230592,64,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6116
15,0.00011839114951230592,59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,0,6116
16,0.00011839114951230592,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6116
17,0.005919557475615296,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6116
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6117
2,9.1654996403427e-05,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6117
3,0.000876903508552596,1350,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6117
4,8.769035085525961e-05,187,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6117
5,0.000876903508552596,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6117
6,0.000438451754276298,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6117
7,0.000438451754276298,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6117
8,0.000438451754276298,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6117
9,0.001753807017105192,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6117
10,0.001753807017105192,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6117
11,8.769035085525961e-05,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6117
12,8.769035085525961e-05,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,6117
13,8.769035085525961e-05,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,6117
14,8.769035085525961e-05,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6117
15,0.00016447512728660552,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,6117
16,8.769035085525961e-05,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6117
17,8.769035085525961e-05,51,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,6117
18,8.769035085525961e-05,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6117
19,0.0043845175427629805,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6117
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6118
2,8.593216695896662e-05,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6118
3,0.0008593216695896662,1350,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6118
4,0.00044964702421358303,195,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6118
5,0.0008593216695896662,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6118
6,0.0004296608347948331,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6118
7,0.0004296608347948331,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6118
8,0.0004296608347948331,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6118
9,0.0017186433391793324,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6118
10,0.0017186433391793324,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6118
11,8.593216695896662e-05,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6118
12,8.593216695896662e-05,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,6118
13,8.593216695896662e-05,129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94,0,6118
14,8.593216695896662e-05,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6118
15,9.136338825457301e-05,77,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42,0,6118
16,8.593216695896662e-05,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6118
17,0.004296608347948331,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6118
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6119
2,0.0012567288736978527,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6119
3,0.0011588393211901867,1101,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6119
4,0.00047741036512523354,215,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6119
5,0.0011588393211901867,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6119
6,0.0005794196605950933,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6119
7,0.0005794196605950933,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6119
8,0.0005794196605950933,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6119
9,0.0023176786423803734,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6119
10,0.0023176786423803734,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6119
11,0.00011588393211901866,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6119
12,0.00011588393211901866,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,6119
13,0.00011588393211901866,97,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,0,6119
14,0.00012984917800692178,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6119
15,0.00011588393211901866,97,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,0,6119
16,0.00011588393211901866,64,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6119
17,0.00023854767638997453,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,6119
18,0.00011588393211901866,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6119
19,0.005794196605950933,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6119
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6120
2,0.00018813825703605693,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6120
3,0.001189193873395802,1034,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6120
4,0.00011891938733958019,248,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6120
5,0.001189193873395802,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6120
6,0.000594596936697901,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6120
7,0.000594596936697901,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6120
8,0.000594596936697901,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6120
9,0.002378387746791604,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6120
10,0.002378387746791604,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6120
11,0.00011891938733958019,64,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6120
12,0.00011891938733958019,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,6120
13,0.00011891938733958019,171,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,136,0,6120
14,0.00011891938733958019,64,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6120
15,0.005945969366979009,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6120
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6121
2,0.0006495982377402543,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6121
3,0.0009044658980565528,1092,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6121
4,0.00027283985187087097,219,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6121
5,0.0009044658980565528,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6121
6,0.0004522329490282764,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6121
7,0.0004522329490282764,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6121
8,0.0004522329490282764,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6121
9,0.0018089317961131055,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6121
10,0.0018089317961131055,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6121
11,9.044658980565528e-05,64,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6121
12,9.044658980565528e-05,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,86,0,6121
13,0.00013101897941274765,171,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,136,0,6121
14,9.044658980565528e-05,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6121
15,0.0045223294902827635,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6121
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6122
2,0.0005095572356009744,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6122
3,0.0010530078056853543,1273,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6122
4,0.0007472290359797258,213,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6122
5,0.0010530078056853543,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6122
6,0.0005265039028426771,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6122
7,0.0005265039028426771,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6122
8,0.0005265039028426771,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6122
9,0.0021060156113707085,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6122
10,0.0021060156113707085,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6122
11,0.00010530078056853542,64,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6122
12,0.00010530078056853542,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,6122
13,0.00010530078056853542,115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,0,6122
14,0.00010530078056853542,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6122
15,0.00012886025800463064,91,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,0,6122
16,0.00010530078056853542,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6122
17,0.005265039028426771,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6122
18,0.00013016949348357155,60,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6122
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6123
2,8.6871663516555e-05,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6123
3,0.00086871663516555,1350,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6123
4,0.0004226760419758394,208,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6123
5,0.00086871663516555,600,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6123
6,0.000434358317582775,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6123
7,0.000434358317582775,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6123
8,0.000434358317582775,80,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6123
9,0.0017374332703311,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6123
10,0.0017374332703311,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,6123
11,8.6871663516555e-05,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6123
12,8.6871663516555e-05,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,6123
13,0.000148549168834272,148,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,113,0,6123
14,8.6871663516555e-05,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6123
15,0.000111073676612128,58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,0,6123
16,8.6871663516555e-05,63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6123
17,0.00434358317582775,250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6123
18,8.6871663516555e-05,213,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6123
1,1e-06,1250,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6124
2,0.0005148526249339812,1250,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6124
3,0.0009061988299923935,1350,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6124
4,9.061988299923935e-05,221,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6124
