file_id,implementation,initial_ip_client,initial_ip_server,initial_port_client,initial_port_server,time_first,time_last,connection_duration,version_negotiation_occurred,retry_occurred,new_connection_ids_issued_server,retired_cid_count_client,retired_cid_count_server,new_connection_ids_issued_client,migration_type,first_path_validation_response_latency,path_validation_initiated,connection_close_type,bytes_sent_client,bytes_sent_server,packets_sent_client,packets_sent_server,quic_packets_sent_client,quic_packets_sent_server,handshake_duration,time_to_migration,migration_duration,packets_before_migration,app_data_bytes_before_migration,padding_bytes_in_validation_pc,padding_bytes_in_validation_pr,mtu,total_bidi_streams_client_init,total_bidi_streams_server_init,total_udi_streams_client_init,total_udi_streams_server_init,bytes_bidi_streams_client_init_client_sent,bytes_bidi_streams_client_init_server_sent,bytes_bidi_streams_server_init_client_sent,bytes_bidi_streams_server_init_server_sent,bytes_udi_streams_client_init,bytes_udi_streams_server_init,total_client_app_bytes,total_server_app_bytes,avg_request_size,avg_response_size,ack_sent_client,ack_sent_server,crypto_sent_client,crypto_sent_server,handshake_done_client,handshake_done_server,path_challenge_sent_client,path_challenge_sent_server,path_response_sent_client,path_response_sent_server
6047,quicgo,127.0.0.2,127.0.0.1,57528,6121,2025-11-25T20-21-56.692193,2025-11-25T20-21-56.694955,2.7620792388916016,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06890296936035156,1.0,CLIENT_CLOSE,8426,4792,13,9,28,23,2.229928970336914,2.3059844970703125,0.11491775512695312,12,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,5,7,9,4,0,1,1,1,1,1
6048,quicgo,127.0.0.2,127.0.0.1,58408,6121,2025-11-25T20-22-01.923767,2025-11-25T20-22-01.926096,2.3288726806640625,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.07200241088867188,1.0,CLIENT_CLOSE,5676,4684,9,9,21,20,1.77001953125,1.8379688262939453,0.12493133544921875,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6049,quicgo,127.0.0.2,127.0.0.1,49367,6121,2025-11-25T20-22-07.123098,2025-11-25T20-22-07.125405,2.3071765899658203,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05316734313964844,1.0,CLIENT_CLOSE,5730,4727,10,10,21,20,1.802206039428711,1.8830299377441406,0.1010894775390625,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6050,quicgo,127.0.0.2,127.0.0.1,52612,6121,2025-11-25T20-22-12.328221,2025-11-25T20-22-12.330573,2.351999282836914,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06103515625,1.0,CLIENT_CLOSE,5730,4718,10,10,21,20,1.7588138580322266,1.8379688262939453,0.11491775512695312,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6051,quicgo,127.0.0.2,127.0.0.1,56666,6121,2025-11-25T20-22-17.535031,2025-11-25T20-22-17.537322,2.290964126586914,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06604194641113281,1.0,CLIENT_CLOSE,5730,4734,10,10,21,20,1.7650127410888672,1.8329620361328125,0.11396408081054688,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6052,quicgo,127.0.0.2,127.0.0.1,53540,6121,2025-11-25T20-22-22.737327,2025-11-25T20-22-22.739666,2.338886260986328,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05793571472167969,1.0,CLIENT_CLOSE,5676,4677,9,9,21,20,1.7898082733154297,1.8749237060546875,0.11587142944335938,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6053,quicgo,127.0.0.2,127.0.0.1,56014,6121,2025-11-25T20-22-27.971839,2025-11-25T20-22-27.974284,2.4449825286865234,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.08296966552734375,1.0,CLIENT_CLOSE,5730,4721,10,10,21,20,1.8460750579833984,1.9240379333496094,0.14209747314453125,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6054,quicgo,127.0.0.2,127.0.0.1,58871,6121,2025-11-25T20-22-33.159340,2025-11-25T20-22-33.161690,2.3500919342041016,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.07009506225585938,1.0,CLIENT_CLOSE,5676,4682,9,9,21,20,1.7960071563720703,1.8711090087890625,0.11491775512695312,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6055,quicgo,127.0.0.2,127.0.0.1,63054,6121,2025-11-25T20-22-38.353156,2025-11-25T20-22-38.355514,2.357959747314453,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.0591278076171875,1.0,CLIENT_CLOSE,5676,4677,9,9,21,20,1.7960071563720703,1.8658638000488281,0.1239776611328125,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6056,quicgo,127.0.0.2,127.0.0.1,50286,6121,2025-11-25T20-22-43.548011,2025-11-25T20-22-43.550317,2.3059844970703125,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05412101745605469,1.0,CLIENT_CLOSE,5730,4734,10,10,21,20,1.7709732055664062,1.859903335571289,0.13399124145507812,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6057,quicgo,127.0.0.2,127.0.0.1,57814,6121,2025-11-25T20-22-48.748729,2025-11-25T20-22-48.751792,3.0629634857177734,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05602836608886719,1.0,CLIENT_CLOSE,8354,4870,12,12,27,22,2.4840831756591797,2.566099166870117,0.1049041748046875,15,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,7,9,3,0,1,1,1,1,1
6058,quicgo,127.0.0.2,127.0.0.1,62838,6121,2025-11-25T20-22-53.945978,2025-11-25T20-22-53.948186,2.2079944610595703,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05698204040527344,1.0,CLIENT_CLOSE,5676,4669,9,9,21,20,1.7139911651611328,1.7809867858886719,0.10609626770019531,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6059,quicgo,127.0.0.2,127.0.0.1,59811,6121,2025-11-25T20-22-59.144890,2025-11-25T20-22-59.147389,2.4988651275634766,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06699562072753906,1.0,CLIENT_CLOSE,8300,4825,11,11,27,22,1.9388198852539062,2.017974853515625,0.12302398681640625,15,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,7,9,3,0,1,1,1,1,1
6060,quicgo,127.0.0.2,127.0.0.1,60495,6121,2025-11-25T20-23-04.335232,2025-11-25T20-23-04.337554,2.321958541870117,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06198883056640625,1.0,CLIENT_CLOSE,5730,4732,10,10,21,20,1.7859935760498047,1.8529891967773438,0.125885009765625,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6061,quicgo,127.0.0.2,127.0.0.1,60294,6121,2025-11-25T20-23-09.535768,2025-11-25T20-23-09.538140,2.3720264434814453,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05698204040527344,1.0,CLIENT_CLOSE,5676,4670,9,9,21,20,1.7778873443603516,1.8689632415771484,0.12493133544921875,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6062,quicgo,127.0.0.2,127.0.0.1,57495,6121,2025-11-25T20-23-14.744278,2025-11-25T20-23-14.746598,2.3200511932373047,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06699562072753906,1.0,CLIENT_CLOSE,5730,4729,10,10,21,20,1.703023910522461,1.8150806427001953,0.1308917999267578,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6063,quicgo,127.0.0.2,127.0.0.1,55715,6121,2025-11-25T20-23-19.939533,2025-11-25T20-23-19.941926,2.393007278442383,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.07104873657226562,1.0,CLIENT_CLOSE,5730,4721,10,10,21,20,1.7910003662109375,1.867055892944336,0.13184547424316406,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6064,quicgo,127.0.0.2,127.0.0.1,55522,6121,2025-11-25T20-23-25.143045,2025-11-25T20-23-25.145616,2.57110595703125,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06985664367675781,1.0,CLIENT_CLOSE,5730,4723,10,10,21,20,1.8630027770996094,1.9941329956054688,0.13494491577148438,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6065,quicgo,127.0.0.2,127.0.0.1,56993,6121,2025-11-25T20-23-30.379524,2025-11-25T20-23-30.381861,2.3369789123535156,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05602836608886719,1.0,CLIENT_CLOSE,5788,4730,11,10,22,20,1.7549991607666016,1.8329620361328125,0.10204315185546875,11,10,1159,1159,1232,1,0,1,1,78,126,0,0,8,10,86,136,28.666666666666668,68.0,4,5,5,3,0,1,1,1,1,1
6066,quicgo,127.0.0.2,127.0.0.1,57225,6121,2025-11-25T20-23-35.568636,2025-11-25T20-23-35.571248,2.6121139526367188,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06318092346191406,1.0,CLIENT_CLOSE,5730,4739,10,10,21,20,1.8820762634277344,2.0389556884765625,0.1361370086669922,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6067,quicgo,127.0.0.2,127.0.0.1,53269,6121,2025-11-25T20-23-40.778031,2025-11-25T20-23-40.780395,2.363920211791992,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06103515625,1.0,CLIENT_CLOSE,5676,4666,9,9,21,20,1.8029212951660156,1.8758773803710938,0.1380443572998047,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6068,quicgo,127.0.0.2,127.0.0.1,63666,6121,2025-11-25T20-23-45.978067,2025-11-25T20-23-45.980388,2.321004867553711,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05793571472167969,1.0,CLIENT_CLOSE,5730,4723,10,10,21,20,1.8031597137451172,1.8761157989501953,0.11396408081054688,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6069,quicgo,127.0.0.2,127.0.0.1,54030,6121,2025-11-25T20-23-51.180657,2025-11-25T20-23-51.183123,2.4662017822265625,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05507469177246094,1.0,CLIENT_CLOSE,5730,4732,10,10,21,20,1.8470287322998047,1.9080638885498047,0.10609626770019531,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6070,quicgo,127.0.0.2,127.0.0.1,62639,6121,2025-11-25T20-23-56.429746,2025-11-25T20-23-56.432086,2.340078353881836,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.04696846008300781,1.0,CLIENT_CLOSE,5730,4732,10,10,21,20,1.7960071563720703,1.8701553344726562,0.09799003601074219,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6071,quicgo,127.0.0.2,127.0.0.1,60895,6121,2025-11-25T20-24-01.623649,2025-11-25T20-24-01.625948,2.299070358276367,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.08392333984375,1.0,CLIENT_CLOSE,5730,4724,10,10,21,20,1.7611980438232422,1.825094223022461,0.13709068298339844,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6072,quicgo,127.0.0.2,127.0.0.1,55241,6121,2025-11-25T20-24-06.825080,2025-11-25T20-24-06.827367,2.287149429321289,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06413459777832031,1.0,CLIENT_CLOSE,5730,4718,10,10,21,20,1.7380714416503906,1.8160343170166016,0.11897087097167969,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6073,quicgo,127.0.0.2,127.0.0.1,62911,6121,2025-11-25T20-24-12.027960,2025-11-25T20-24-12.030338,2.3779869079589844,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06079673767089844,1.0,CLIENT_CLOSE,5676,4672,9,9,21,20,1.8029212951660156,1.8880367279052734,0.11801719665527344,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6074,quicgo,127.0.0.2,127.0.0.1,51001,6121,2025-11-25T20-24-17.241467,2025-11-25T20-24-17.243752,2.285003662109375,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.0591278076171875,1.0,CLIENT_CLOSE,5730,4727,10,10,21,20,1.7609596252441406,1.8329620361328125,0.10800361633300781,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6075,quicgo,127.0.0.2,127.0.0.1,50195,6121,2025-11-25T20-24-22.449357,2025-11-25T20-24-22.452056,2.6988983154296875,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05698204040527344,1.0,CLIENT_CLOSE,8426,4844,13,10,28,23,2.140045166015625,2.2199153900146484,0.10395050048828125,14,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,5,7,9,4,0,1,1,1,1,1
6076,quicgo,127.0.0.2,127.0.0.1,50134,6121,2025-11-25T20-24-27.677526,2025-11-25T20-24-27.679843,2.3169517517089844,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.07486343383789062,1.0,CLIENT_CLOSE,5676,4674,9,9,21,20,1.7359256744384766,1.8091201782226562,0.12493133544921875,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6077,quicgo,127.0.0.2,127.0.0.1,51257,6121,2025-11-25T20-24-32.883606,2025-11-25T20-24-32.885949,2.3429393768310547,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.07295608520507812,1.0,CLIENT_CLOSE,5730,4723,10,10,21,20,1.8091201782226562,1.8839836120605469,0.1399517059326172,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6078,quicgo,127.0.0.2,127.0.0.1,60503,6121,2025-11-25T20-24-38.092263,2025-11-25T20-24-38.094638,2.3751258850097656,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.053882598876953125,1.0,CLIENT_CLOSE,5676,4661,9,9,21,20,1.8589496612548828,1.917123794555664,0.10895729064941406,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6079,quicgo,127.0.0.2,127.0.0.1,58056,6121,2025-11-25T20-24-43.301592,2025-11-25T20-24-43.303971,2.3789405822753906,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06198883056640625,1.0,CLIENT_CLOSE,5676,4675,9,9,21,20,1.8057823181152344,1.8918514251708984,0.11110305786132812,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6080,quicgo,127.0.0.2,127.0.0.1,55868,6121,2025-11-25T20-24-48.483883,2025-11-25T20-24-48.486307,2.424001693725586,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06508827209472656,1.0,CLIENT_CLOSE,5730,4718,10,10,21,20,1.8711090087890625,1.9431114196777344,0.10895729064941406,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6081,quicgo,127.0.0.2,127.0.0.1,63223,6121,2025-11-25T20-24-53.691554,2025-11-25T20-24-53.693838,2.283811569213867,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05412101745605469,1.0,CLIENT_CLOSE,5730,4735,10,10,21,20,1.7728805541992188,1.8298625946044922,0.10800361633300781,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6082,quicgo,127.0.0.2,127.0.0.1,58279,6121,2025-11-25T20-24-58.891462,2025-11-25T20-24-58.893817,2.354860305786133,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.0629425048828125,1.0,CLIENT_CLOSE,5676,4670,9,9,21,20,1.7528533935546875,1.8448829650878906,0.11301040649414062,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6083,quicgo,127.0.0.2,127.0.0.1,53610,6121,2025-11-25T20-25-04.100308,2025-11-25T20-25-04.102676,2.3679733276367188,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05888938903808594,1.0,CLIENT_CLOSE,5730,4732,10,10,21,20,1.7671585083007812,1.8720626831054688,0.10991096496582031,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6084,quicgo,127.0.0.2,127.0.0.1,63147,6121,2025-11-25T20-25-09.303382,2025-11-25T20-25-09.306316,2.933979034423828,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.07414817810058594,1.0,CLIENT_CLOSE,8300,4811,11,11,27,22,2.3131370544433594,2.398967742919922,0.14209747314453125,15,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,7,9,3,0,1,1,1,1,1
6085,quicgo,127.0.0.2,127.0.0.1,59816,6121,2025-11-25T20-25-14.514925,2025-11-25T20-25-14.517297,2.3720264434814453,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06103515625,1.0,CLIENT_CLOSE,5676,4668,9,9,21,20,1.7828941345214844,1.8620491027832031,0.12183189392089844,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6086,quicgo,127.0.0.2,127.0.0.1,61720,6121,2025-11-25T20-25-19.712677,2025-11-25T20-25-19.715099,2.4220943450927734,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06103515625,1.0,CLIENT_CLOSE,5676,4674,9,9,21,20,1.8839836120605469,1.9659996032714844,0.12111663818359375,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6087,quicgo,127.0.0.2,127.0.0.1,54320,6121,2025-11-25T20-25-24.959048,2025-11-25T20-25-24.961403,2.354860305786133,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05602836608886719,1.0,CLIENT_CLOSE,5730,4736,10,10,21,20,1.8360614776611328,1.8990039825439453,0.11587142944335938,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6088,quicgo,127.0.0.2,127.0.0.1,53721,6121,2025-11-25T20-25-30.158430,2025-11-25T20-25-30.160771,2.3407936096191406,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06508827209472656,1.0,CLIENT_CLOSE,5676,4664,9,9,21,20,1.73187255859375,1.809835433959961,0.11515617370605469,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6089,quicgo,127.0.0.2,127.0.0.1,58290,6121,2025-11-25T20-25-35.362961,2025-11-25T20-25-35.365315,2.3539066314697266,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06699562072753906,1.0,CLIENT_CLOSE,5730,4722,10,10,21,20,1.7669200897216797,1.8520355224609375,0.1308917999267578,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6090,quicgo,127.0.0.2,127.0.0.1,64077,6121,2025-11-25T20-25-40.563731,2025-11-25T20-25-40.566037,2.3059844970703125,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06604194641113281,1.0,CLIENT_CLOSE,5730,4722,10,10,21,20,1.7881393432617188,1.8610954284667969,0.11491775512695312,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6091,quicgo,127.0.0.2,127.0.0.1,62716,6121,2025-11-25T20-25-45.753803,2025-11-25T20-25-45.756233,2.429962158203125,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05507469177246094,1.0,CLIENT_CLOSE,5676,4671,9,9,21,20,1.9030570983886719,1.9769668579101562,0.11301040649414062,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6092,quicgo,127.0.0.2,127.0.0.1,54530,6121,2025-11-25T20-25-50.966343,2025-11-25T20-25-50.969019,2.6760101318359375,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05412101745605469,1.0,CLIENT_CLOSE,8372,4793,12,9,28,23,2.1581649780273438,2.228975296020508,0.09918212890625,14,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,5,7,9,4,0,1,1,1,1,1
6093,quicgo,127.0.0.2,127.0.0.1,56734,6121,2025-11-25T20-25-56.156793,2025-11-25T20-25-56.159227,2.43377685546875,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.05984306335449219,1.0,CLIENT_CLOSE,5730,4733,10,10,21,20,1.8308162689208984,1.9249916076660156,0.10991096496582031,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6094,quicgo,127.0.0.2,127.0.0.1,61543,6121,2025-11-25T20-26-01.346185,2025-11-25T20-26-01.348617,2.432107925415039,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.04291534423828125,1.0,CLIENT_CLOSE,5677,4677,9,9,21,20,1.9130706787109375,1.9750595092773438,0.08392333984375,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6095,quicgo,127.0.0.2,127.0.0.1,55877,6121,2025-11-25T20-26-06.553986,2025-11-25T20-26-06.556334,2.3479461669921875,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.052928924560546875,1.0,CLIENT_CLOSE,5676,4670,9,9,21,20,1.817941665649414,1.8699169158935547,0.09894371032714844,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6096,quicgo,127.0.0.2,127.0.0.1,61919,6121,2025-11-25T20-26-11.752639,2025-11-25T20-26-11.755140,2.5010108947753906,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.07915496826171875,1.0,CLIENT_CLOSE,5730,4721,10,10,21,20,1.79290771484375,1.8908977508544922,0.14901161193847656,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6097,quicgo,127.0.0.2,127.0.0.1,60072,6121,2025-11-25T20-26-16.943689,2025-11-25T20-26-16.946367,2.67791748046875,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06794929504394531,1.0,CLIENT_CLOSE,5730,4717,10,10,21,20,1.9919872283935547,2.106904983520508,0.16999244689941406,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6098,quicgo,127.0.0.2,127.0.0.1,58888,6121,2025-11-25T20-26-22.187966,2025-11-25T20-26-22.190255,2.288818359375,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.07009506225585938,1.0,CLIENT_CLOSE,5730,4732,10,10,21,20,1.7409324645996094,1.8157958984375,0.11801719665527344,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6099,quicgo,127.0.0.2,127.0.0.1,55347,6121,2025-11-25T20-26-27.384410,2025-11-25T20-26-27.386733,2.323150634765625,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.07200241088867188,1.0,CLIENT_CLOSE,5676,4672,9,9,21,20,1.8072128295898438,1.8851757049560547,0.125885009765625,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6100,quicgo,127.0.0.2,127.0.0.1,51145,6121,2025-11-25T20-26-32.593601,2025-11-25T20-26-32.596491,2.8901100158691406,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06699562072753906,1.0,CLIENT_CLOSE,8426,4844,13,10,28,23,2.321958541870117,2.3839473724365234,0.11301040649414062,14,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,5,7,9,4,0,1,1,1,1,1
6101,quicgo,127.0.0.2,127.0.0.1,61428,6121,2025-11-25T20-26-37.800304,2025-11-25T20-26-37.802751,2.4471282958984375,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.053882598876953125,1.0,CLIENT_CLOSE,8300,4824,11,11,27,22,1.9230842590332031,1.9841194152832031,0.10895729064941406,15,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,7,9,3,0,1,1,1,1,1
6102,quicgo,127.0.0.2,127.0.0.1,57373,6121,2025-11-25T20-26-42.997198,2025-11-25T20-26-42.999616,2.4178028106689453,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.07414817810058594,1.0,CLIENT_CLOSE,5730,4724,10,10,21,20,1.8489360809326172,1.9288063049316406,0.12111663818359375,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6103,quicgo,127.0.0.2,127.0.0.1,56817,6121,2025-11-25T20-26-48.236009,2025-11-25T20-26-48.238501,2.492189407348633,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.07510185241699219,1.0,CLIENT_CLOSE,5730,4734,10,10,21,20,1.8851757049560547,1.97601318359375,0.1480579376220703,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
6104,quicgo,127.0.0.2,127.0.0.1,57326,6121,2025-11-25T20-26-53.415780,2025-11-25T20-26-53.418110,2.3298263549804688,0,0,3,1,1,3,BEFORE_DOWNLOAD,0.06198883056640625,1.0,CLIENT_CLOSE,5730,4728,10,10,21,20,1.786947250366211,1.8529891967773438,0.11897087097167969,11,10,1159,1159,1232,1,0,1,1,39,126,0,0,8,10,47,136,23.5,68.0,4,5,5,3,0,1,1,1,1,1
