frame_number,delta_time,packet_length,packet_direction,header_form,count_initial,count_0rtt,count_handshake,count_1rtt,count_retry,count_vn,count_ack,count_padding,count_connection_close,count_path_challenge,count_path_response,count_new_connection_id,count_retire_cid,count_ping,count_crypto,count_handshake_done,http3_stream_count,http3_fin_count,stream_length,stream_type_count,capture_id
14,0.016032,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5483
15,0.142989,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73,1,5483
16,0.006585,68,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5483
17,0.002314,98,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5483
18,0.001449,96,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5483
19,0.020038,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5483
20,0.000156,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5483
21,1.012246,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5483
1,0.0,1232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5484
2,0.003767,1232,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5484
3,0.000142,435,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5484
4,0.001771,1232,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5484
5,0.002005,388,0,1,0,0,1,1,0,0,1,0,0,0,0,7,0,0,1,0,3,0,17,1,5484
6,0.000611,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,1,5484
7,0.001028,285,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,3,0,17,1,5484
8,0.001173,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,5484
9,0.000657,467,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403,1,5484
10,0.018529,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5484
11,0.000138,73,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,5484
12,0.015938,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5484
13,0.127088,468,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403,1,5484
14,0.014087,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5484
15,0.143053,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73,1,5484
16,0.005797,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5484
17,0.001641,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5484
18,0.000583,98,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5484
19,0.001498,96,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5484
20,0.018808,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5484
21,4.7e-05,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5484
22,1.009886,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5484
1,0.0,1232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5485
2,0.004487,1232,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5485
3,0.000253,436,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5485
4,0.001897,1232,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5485
5,0.002035,388,0,1,0,0,1,1,0,0,1,0,0,0,0,7,0,0,1,0,3,0,17,1,5485
6,0.000525,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,1,5485
7,0.001018,285,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,3,0,17,1,5485
8,0.000529,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,5485
9,0.000716,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,5485
10,0.02084,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5485
11,0.0,473,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,403,1,5485
12,0.014958,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5485
13,0.12616,468,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403,1,5485
14,0.014416,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5485
15,0.14394,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73,1,5485
16,0.004895,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5485
17,0.001389,98,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5485
18,0.000925,96,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5485
19,0.021557,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5485
20,1e-06,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5485
21,1.016027,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5485
1,0.0,1232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5486
2,0.00548,1232,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5486
3,0.000205,435,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5486
4,0.001753,1232,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5486
5,0.002042,388,0,1,0,0,1,1,0,0,1,0,0,0,0,7,0,0,1,0,3,0,17,1,5486
6,0.001636,285,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,3,0,17,1,5486
7,0.000344,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5486
8,0.000213,61,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5486
9,0.000151,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,31,2,5486
10,0.001163,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,5486
11,0.020407,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5486
12,8e-06,473,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,403,1,5486
13,0.01521,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5486
14,0.127471,468,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403,1,5486
15,0.014855,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5486
16,0.14414,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73,1,5486
17,0.005171,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5486
18,0.001212,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5486
19,0.000461,98,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5486
20,0.001323,96,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5486
21,0.020967,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5486
22,0.0,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5486
23,1.012667,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5486
1,0.0,1232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5487
2,0.004489,1232,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5487
3,0.00016,435,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5487
4,0.00203,1232,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5487
5,0.001817,388,0,1,0,0,1,1,0,0,1,0,0,0,0,7,0,0,1,0,3,0,17,1,5487
6,0.00149,285,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,3,0,17,1,5487
7,0.015388,105,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,31,2,5487
8,0.0,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5487
9,0.001182,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,5487
10,0.000869,467,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403,1,5487
11,0.012982,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5487
12,0.0,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5487
13,0.139355,468,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403,1,5487
14,0.01468,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5487
15,0.144271,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73,1,5487
16,0.005292,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5487
17,0.001615,98,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5487
18,0.001744,96,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5487
19,0.006117,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5487
20,-1e-06,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5487
21,1.006965,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5487
1,0.0,1232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5488
2,0.004706,1232,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5488
3,0.00019,435,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5488
4,0.002336,1232,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5488
5,0.002439,388,0,1,0,0,1,1,0,0,1,0,0,0,0,7,0,0,1,0,3,0,17,1,5488
6,0.001261,285,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,3,0,17,1,5488
7,0.010592,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5488
8,2.4e-05,105,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,31,2,5488
9,0.00135,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,5488
10,0.014612,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5488
11,0.000214,473,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,403,1,5488
12,0.015546,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5488
13,0.125291,468,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403,1,5488
14,0.015193,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5488
15,0.141332,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73,1,5488
16,0.005357,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5488
17,0.001987,98,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5488
18,0.001562,101,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,5488
19,0.001751,64,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5488
20,1.010287,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5488
1,0.0,1232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5489
2,0.00399,1232,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5489
3,0.000143,435,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5489
4,0.001699,1232,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5489
5,0.002093,388,0,1,0,0,1,1,0,0,1,0,0,0,0,7,0,0,1,0,3,0,17,1,5489
6,0.000959,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,1,5489
7,0.000734,291,1,0,0,0,0,1,0,0,1,0,0,0,0,7,0,0,0,1,3,0,17,1,5489
8,0.001404,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,5489
9,0.000833,467,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403,1,5489
10,0.020774,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5489
11,1.3e-05,73,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,5489
12,0.015826,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5489
13,0.126256,468,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403,1,5489
14,0.015562,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5489
15,0.144356,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73,1,5489
16,0.004255,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5489
17,0.001697,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5489
18,0.001677,98,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5489
19,0.001518,96,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5489
20,0.021148,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5489
21,8.4e-05,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5489
22,1.014893,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5489
1,0.0,1232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548
2,0.0002,79,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548
3,0.00074,1232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,548
4,0.000151,121,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548
5,0.000493,1232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,548
6,0.001951,1232,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,548
7,0.000131,501,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,548
8,0.003966,1382,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,548
9,0.000671,540,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,19,1,548
10,0.000133,76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,548
11,9.2e-05,76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,548
12,0.000116,101,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,1,548
13,0.000162,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,548
14,0.00027,1382,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,548
15,0.000471,1382,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,548
16,6.1e-05,75,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,548
17,0.000323,84,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,548
18,0.000213,75,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,548
19,0.000438,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1,548
20,7.8e-05,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,548
21,5.8e-05,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,548
22,5.8e-05,147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1,548
23,8e-05,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,1,548
24,0.000497,310,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,230,1,548
25,0.001975,81,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,548
1,0.0,1232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5490
2,0.005306,1232,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5490
3,0.000246,436,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5490
4,0.002395,1232,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5490
5,0.002022,388,0,1,0,0,1,1,0,0,1,0,0,0,0,7,0,0,1,0,3,0,17,1,5490
6,0.000646,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,1,5490
7,0.000859,285,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,3,0,17,1,5490
8,0.000703,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,5490
9,0.000613,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,5490
10,0.007749,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5490
11,0.000205,473,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,403,1,5490
12,0.015854,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5490
13,0.128075,468,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403,1,5490
14,0.014495,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5490
15,0.144141,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73,1,5490
16,0.005406,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5490
17,0.001217,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5490
18,0.000475,98,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5490
19,0.001411,96,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5490
20,0.0209,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5490
21,0.0,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5490
22,1.007658,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5490
1,0.0,1232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5491
2,0.004612,1232,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5491
3,0.000228,435,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5491
4,0.002285,1232,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5491
5,0.002434,388,0,1,0,0,1,1,0,0,1,0,0,0,0,7,0,0,1,0,3,0,17,1,5491
6,0.001571,285,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,3,0,17,1,5491
7,0.010388,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5491
8,0.0,105,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,31,2,5491
9,0.001663,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,5491
10,0.013859,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5491
11,0.000199,473,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,403,1,5491
12,0.015755,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5491
13,0.124266,468,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403,1,5491
14,0.015478,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5491
15,0.14241,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73,1,5491
16,0.005556,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5491
17,0.008946,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5491
18,0.001965,103,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,5491
19,0.001704,96,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5491
20,0.011629,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5491
21,0.0,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5491
22,0.991496,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5491
1,0.0,1232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5492
2,0.005821,1232,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5492
3,0.000213,435,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5492
4,0.00188,1232,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5492
5,0.00178,388,0,1,0,0,1,1,0,0,1,0,0,0,0,7,0,0,1,0,3,0,17,1,5492
6,0.001676,291,1,0,0,0,0,1,0,0,1,0,0,0,0,7,0,0,0,1,3,0,17,1,5492
7,0.000687,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,31,2,5492
8,0.001509,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,5492
9,0.000933,467,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403,1,5492
10,0.014356,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5492
11,0.0,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5492
12,0.14318,468,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403,1,5492
13,0.015158,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5492
14,0.144905,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73,1,5492
15,0.005533,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5492
16,0.001622,98,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5492
17,0.001692,101,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,5492
18,0.001232,64,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5492
19,1.009053,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5492
1,0.0,1232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5493
2,0.004454,1232,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5493
3,0.000166,435,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5493
4,0.001519,1232,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5493
5,0.001954,388,0,1,0,0,1,1,0,0,1,0,0,0,0,7,0,0,1,0,3,0,17,1,5493
6,0.001504,285,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,3,0,17,1,5493
7,0.007939,105,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,31,2,5493
8,2e-06,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5493
9,0.001267,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,5493
10,0.014191,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5493
11,0.0,473,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,403,1,5493
12,0.015709,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5493
13,0.128103,468,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403,1,5493
14,0.014927,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5493
15,0.144993,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73,1,5493
16,0.005474,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5493
17,0.001624,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5493
18,0.000248,68,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5493
19,0.00128,68,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5493
20,0.00044,89,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5493
21,0.020847,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5493
